Text,Labels
@GunRomli SI ROMLI KEPANASAN.REZIM IBLIS PADA KEPANASAN LIAT KENYATAAN ..PEMILU BAKAL DI TUNDA.DAN AKAN DI CURANGI ðð,negatif
"Jaksa Agung minta tunda periksa capres dan caleg hingga pemilu, Mahfud : sering ada kriminalisasi  #PemiluDamai #EdukasiMasyarakat #PesertaPemilu #PemilihMuda #Kejaksaan #Pemilu2024 #Pilpres2024 #Capres2024 #KPU #Bawaslu https://t.co/8bcGNV9gXB",positif
@GeiszChalifah Waaah back song nya seperti pemilu nya di tunda nii omð,negatif
Jaksa Agung minta tunda periksa Capres dan Caleg hingga Pemilu #PemiluDamai #EdukasiMasyarakat #PesertaPemilu #PemilihMuda #Kejaksaan #Pemilu2024 #Pilpres2024 #Capres2024 #KPU #Bawaslu https://t.co/4oIYYFFnU6,positif
Itu sama saja sampean ngajak tunda pemilu ð,positif
Jaksa Agung minta tunda periksa Capres dan Caleg hingga Pemiluðð®ð©ð¯ #PemiluDamai #EdukasiMasyarakat #PesertaPemilu #PemilihMuda #Kejaksaan #Pemilu2024 #Pilpres2024 #Capres2024 #KPU #Bawaslu,positif
Jaksa Agung minta tunda periksa Capres dan Caleg hingga Pemiluðð®ð©ð¯ #PemiluDamai #EdukasiMasyarakat #PesertaPemilu #PemilihMuda #Kejaksaan #Pemilu2024 #Pilpres2024 #Capres2024 #KPU #Bawaslu https://t.co/ZS7HZcqpht,positif
"@DokterTifa akan mereka manfaatkan sebaik mungkin,alamat tunda pemilu ð",positif
@yo2thok Dan janganlah bikin situasi jdi konyol utk tunda pemilu,negatif
bertambah lagi perlawanan di daerah...saya jadi curiga nih...apakah sengaja di buat setiap daerah bergejolak...sehingga menjadi cheos...dengan dalih itu pemilu di tunda dan perpanjang masa jabatan president..kalau benar dugaan saya..terlalu licik kalian..rakyat tdk akan diam,negatif
@DrEvaChaniago Gak heranlah...wong mereka sdh jawab...Krn reflek ko budok Kita doain aje dah biar pemilu tepat waktu lebih bagus dipercepat jangan di tunda  Di situ kita jihad konstitusi,positif
"@DrEvaChaniago @CutSarina5 Jika sdh timbul huruhara di bbrp tempat,dan mmbahayakan keamanan..terbitkan Perppu.. Darurat Militer.Tunda pemilu perpanjang jbtn presiden. Skenario.",negatif
@yo2thok Tunda pemilu= memperkaya rezim ð,positif
"@budibaskoro Tetep waspada, kegaduhan juga akan dimanfaatkan rezim utk tunda pemilu",positif
"Seorang sahabat bertanya Apakah Pemilu bisa di tunda""?  Bisa jika negara dalam keadaan darurat!   Maka dari itu berhentilah berbuat konyol.""",negatif
"@jokowi Kalo sampek pemilu di tunda, siap2 semua turun gunung. Guncangkan",negatif
"Kl ujung-ujungnya nanti tunda pemilu, rakyat akan diam saja?",negatif
"@jokowi Pak presiden, selama ini aku slku respek terhadap bapak, tpi aku kecewa dengan pilihan kaesang pilih gabung PSI saat ini, Dngn mberikan pertimbangan dri mana asal partai bpk jdi presiden. Kalau bisa tunda selesai pemilu bru gabung PSI. Sehingga bp",positif
"Ingat tahap selanjutnya tunda pemilu, itu akal2an tukang piting dan pengusaha bildoser",negatif
"@democrazymedia Ga usah, yg ada nanti rusuh jadi alasan buat tunda pemilu",positif
@yaniarsim @UAS_AbdulSomad @bahlillahadalia @bpbatam @luhut_binsar @erickthohir @mohmahfudmd Operasi cipta kondisi..skema tunda pemilu,positif
@rmol_id Operasi cipta kondisi..skema tunda pemilu,negatif
@OposisiCerdas Skema tunda pemilu,positif
@never_alonely Skema tunda pemilu,positif
@AliZain435h @ipeh_tetapnganu @DPR_RI @jokowi @mohmahfudmd Skema tunda pemilu,positif
@ipeh_tetapnganu @DPR_RI @jokowi @mohmahfudmd Skema tunda pemilu,positif
@Legiun_101 @hc_poirot Klu keadaan semakin chaos pemilu bisa di tunda sampai semua bisa di tutupin,negatif
@hc_poirot Klo banyak karicuhan di negri ini di pastikan pemilu di tunda jdi jgn kpancing  apapun yg mereka buat untuk merekayasa supaya pemilu batal,negatif
"@MinmonPS7 PS -Ganjar atau tunda pemilu, mungkin itu yg harus!, apapun caranya!",positif
"@makkacucue @Dandhy_Laksono malah seneng jokowi, ada alasan tunda pemilu  setelah itu pesta lagi sama oligarki buat deal2 baru",positif
"@tvOneNews Kalau negara rusuh, kemudian rezim mengumumkan negara dlm keadaan darurat dgn UU darurat dgn demikian pemilu 2024 di tunda bisa 3thn/lbh, dgn keadaan demikian siapa yg untung? Ya para penjahat &amp  koruptor pny kesempatan untk memutihkan kejah",negatif
"Ada kecugaan, terjadi kerusuhan di berbagai tempat Dalam waktu yg bersamaan. Jangan2 ini by design. Untuk membuat  pemilu di tunda kejadian ini sebagai pembenaran",negatif
@ruhutsitompul Emang siapa yang rakus kekuasaan sampe2 pemilu mau di tunda? Ayooo.,negatif
"@KakekHalal Cumi2 nih @Kakekhalal seneng dia kalau koalisi perubahan bubar. Yang luh mesti ributin kemungkinan pemilu batal dengan melihat cara2 paslon sebelah kacau balau cari cawapres susah, juga kasus rempang, ujung2nya pemilu di tunda. Ingat luh makar",negatif
"Jangan terpancing untuk kekerasan, Negara tidak Aman ... Pemilu di tunda ...  Alam Ganjar bisa apa  #SelamatkanIndonesia #AniesMuhaimin #KawalPemilu2024",positif
"@MinmonPS7 Kemungkinan juga pemilu di tunda, kalau rakyat di bikin bergejolak, dengan alasan suasana tidak aman. Inilah Sinetron Politik ...",positif
@MprAldo gw sih curiga sengaja dibikin chaos dr skrg..ujung2nya pemilu di tunda dan si 3P nambah masa jabatan.,negatif
"@RomitsuT Klo eskalasi makin memuncak, bisa makin digosok terus supaya jadi alasan utk tunda pemilu?? ð¤",negatif
Waduh apa2an ini  Terkesan mau buat rusuh  Tunda pemilu ?,negatif
"Ooh, #Sengaja_gaduh2 Mau tunda #Pemilu ?  Lha, kalo #Pjb_penjahat nya #Mati_atau_Kena_stroke?  #Mlongo_di_kursi_roda dong? [Di Penjara, pulak]  Gosah Sok Jumawa, GR jadi #Artificial_Dumb gitu udah Sok Kuasa...",negatif
@beautydyah @Migran_TV_7777 Kayaknya ada misi tunda pemilu,positif
@SSukasim @yaniarsim @jokowi @bahlillahadalia Kalau g y tunda pemilu biar bisa hilang kan jejak,negatif
"@yaniarsim seperti nya,punya alasan kuat nih,yg pgn tunda pemilu,melihan kondisi sprti ini.. semoga aja sgra ganti pemimpin yg bisa menentramkan..",positif
Negara tidak Aman pemilu di TUNDA ... Sinetron Politik masih panjang...  #SelamatkanIndonesia #AniesMuhaimin2024 #PKSpembelaRakyat,positif
"Sinetron Politik masih panjang ... Membakar Rakyat, membuat kegaduhan... Negara tidak Aman pemilu di TUNDA ...  #SelamatkanIndonesia #AniesMuhaimin2024 #PKSpembelaRakyat",positif
"@never_alonely Yg seperti ini akan twrus terjadi, tujuannya hanya 1 tunda pemilu",positif
"@democrazymedia Bisa jadi bisa jadi ujung Â² dia bak pahlawan, atau konspirasi agar pemilu di tunda",positif
"@never_alonely Cuma mengingatkan saja. Waspada, gejolak2 seperti ada yg menciptakan utk sengaja tunda pemilu. Isu yg dipakai yaa soal konsesi, tambang, pemggusuran, dll",negatif
"@yaniarsim Waspada, konflik atau gejolak spt ini sengaja diciptakan utk tunda pemilu"".""",negatif
"@Tan_Mar3M Sptnya chaos akan ada dimana2 ,#dalih negara dlm keadaan darurat, pemilu di tunda #makelar bersorak, kekuasaan ada janji yg perlu dilaksanakan..#mengutip pakar intelijen ,klo negara aman ,intelijen bekerja semestinya, intelijen garda depan nega",positif
"Jangan coba2 tunda pemilu!  Kalo nekat jg, salah nanti pemilu dipercepat RAKYAT!  B U I",negatif
@Nicho_Silalahi Ada alasan pemilu di tunda lho.....,negatif
"@Humairah_922 Biar pemilu di tunda, karena negara ga punya dhuit lagið",negatif
@Joewang_Moeda @Migran_TV_7777 Awas ini mungkin prakondisi buat tunda pemilu,positif
"@Dandhy_Laksono Jika negara Chaos bukan tidak mungkin akan muncul Wacana Darurat Sipil ,Darurat Militer bahkan Bisa Fatal lagi....bukan tdk mungkin muncul  Pilihan Tunda Pemilu...",negatif
"@ekowboy2 Panik luar biasa menghadapi Anies,apa jalan terakhir nanti ujung2nya tunda Pemilu?",negatif
"@iIhamzada Kok bisa ada kalimat, entah pemilu atau di tunda"" mas?""",negatif
"@Ryan_Al_Faqir Hati2, skenario alasan buat tunda pemilu.",negatif
@Tan_Mar3M @PresidenKopi Sepertinya akan ada insiden2 di daerah lain. Bau2 tunda pemilu.,negatif
"@Munir_Timur Apa ada kemungkinan suasananya sengaja dibuat keruh"" sehingga membuka opsi tunda pemilu ?""",positif
@BangEdiii Ga papalah daripada tunda pemilu,positif
"@Tan_Mar3M nah , Tunda pemilu.",positif
"https://t.co/5Cs4vnNvlF Tanda2 Pemilu di tunda ,nihð",negatif
@strike_bravo_b Nanti dijadikan tunda pemilu ð,negatif
@cakimiNOW Dulu Getol Minta pemilu di tunda ðð¤£ðð¤£ð¤£ . Min Cak Imin,positif
"Semoga tidak ada satupun dari 3 skenario ini (tambah 1-2 periode, tunda pemilu atau Dekrit Presiden) yg benar2 terjadi.......",positif
@PresidenKopi Tunda pemilu,positif
@Nicho_Silalahi Lawan terus tp jangan sampai chaos ntar dibuat alasan tunda pemilu,negatif
"Sekenario jahat, semua masyarakat tertekan setelah ada gelombang ada indikasi di tunda pemilu ð¬ - #JumatBerkah Cerita Malam Jumat https://t.co/0EHXMt0iys",negatif
@VIVAcoid Sinetron tunda pelimu... Eh pemilu...ð¤­,negatif
@VIVAcoid Tunda pemilu. Eh,positif
"@__AnakKolong Ganjar dan Prabowo maju sendiri2 akan mudah dikalahkan oleh Anies, apabila mereka bergabung pertarungan akan seru meskipun Anies tetap menang tipis, solusi ekstrem langgengkan kekuasaan  dan amankan investasi ð terbitkan dekrit dan tunda ",positif
@liputan6dotcom Awas tipu tipu diakhir masa jabatan.  Tunda aja sampe  habis pemilu dimusyawarahkan lagi. Pasti gak jadi tuh gusurnya. ð¤£,negatif
@never_alonely Waah jdi tunda ni pemilu g aman ginið¥º,positif
@mukidioon3 Pantas bahlul  bikin wacana 3 periode dan tunda pemilu ada yg belum selesai,positif
"@detikcom Jangan buru-buru tunggu saja setelah Pemilu 2024, IKN tunda dulu. Saat ini Kewajiban Konstitusional adalah Laksanakan PEMILU 2024 yang JURDIL.!ðð®ð©",positif
"Top News Koran Rakyat Merdeka  Isu Tunda Pemilu, Basi https://t.co/1BtxfTbEov",negatif
"@papa_loren Apa mungkin tunda pemilu, gara gara Rempang ?!..",negatif
"@AREAJULID Ayo kembali gaungkan kembali demi keselamatan dan kemanusiaan Tunda Pemilu atau perpanjangan masa jabatan.  (Note:  Hanya berlaku Pilpres dan Pileg. Tapi kalo pilkada berkaitan anak, kemenakan, mantu dll ya harus lanjut)",positif
@tvOneNews Sepertinya pemilu bakal d tunda . .,negatif
Kayak nya #Skenario_TSM nih #Bau2Nya_Ops_tunda_pemilu ya?  Dimana_mana #Sorak2_Gembira,positif
"Mantab...#Srikandi_Utang.  Krn Okt2024..Bisa Saja  #Menkeu_Nya_beda,.sbb Ada pemerintah baru hasil #Pemilu2024. Kecuali, ada #Tunda_Pemilu.   @DPR_RI @DPDRI @mprgoid  @tem",negatif
Rempang Galang sengaja di buat rusuh oleh rezim biar presiden keluarkan kepres tunda pemilu?,negatif
@tvOneNews Krn @cakimiNOW pernah mewacanakan penundaan pemilu. Agar jokowi masih tetap berkuasa paling tdk 3 atau 4 tahun lagi. Nah dia yg paling ngotot utk tunda pemilu.,negatif
@AREAJULID skenario tunda pemilu bakal dimainkan?,positif
"Waah, Pak @ListyoSigitP  @Kepolisian_RI malah intimidatif dg memeriksa @UAS_AbdulSomad  Atas inisiatif #Mobiliasasi_Dapur_umum?  #kipas2_Situasi_Darurat utk #Pembenaran_Tunda_Pemilu? @Metro_TV @korantempo  @kompascom @ASEAN   Pantesan kisi2 Pak @jokowi  Kayak #Ngedumel_gitu..",positif
@VIVAcoid Tunda  setelah pemilu. Pasti ada solusi yg lebih baik.,positif
@MinmonPS7 Sinyalnya sih Rezim Jkw bakal Prabowo yg dimenangkan (bisa komit dan amankan tuntutan )..Anies terlalu berbahaya bagi Rezim ..sementara Ganjar Pornowo budak Pdip.. Jika itu belum cukup maka dibuat skenario Chaos (Rempang ) dan pemilu d tunda..,negatif
"@HukumDan @Nicho_Silalahi Skenarionya mmg buat rusuh,bikin rakyat marah..ujung2nya tunda pemilu.",negatif
@DanteLokal @itsamareguzel skenario tunda pemilu @DPR_RI @puanmaharani_ri tutup telinga !!!,negatif
"@Kacaback678910 @Puspen_TNI Jangan sampai chaos , nanti bisa jadi momentum buat tunda pemilu",negatif
"@AnthonyBudiawan Kalau dia bicara jujur , jabatan hilang , ini yang dia takutkan , semua mentri Jokowi sekarang ini takut jabatan hilang , maka mereka pun ramai2 akan brusaha tunda pemilu ??",negatif
"@tempodotco Jadi curiga, apa sengaja ngegas trs pantang mundur biar chaos utk alasan tunda pemilu?",negatif
"Ini smua sengaja di ciptakan oleh turunan PKI supaya pemilu gagal atau di tunda,dasar makhluk licik kau pinokio.Lihat video P.M.Nð¬ð³! #TikTok https://t.co/5MlZOzHFdm",negatif
"Tiba2 aku kok curiga,ini sengaja di buat agar negara kacau,san pemilu di tunda untuk batas waktu yg tdk di tentukan @DrEvaChaniago  @msaid_didu",negatif
"@VIVAcoid Jgn sampai wilayah lain terinspirasi rusuh,, entar pemilu di tunda",negatif
@OposisiCerdas Dan akhirnya Pemilu di tunda. Itukan tujuannya,positif
Skenario tunda pemilu?,positif
@DrEvaChaniago Mereka mau tunda pemilu.peopel power aja skrg,negatif
"@RagilSemar Kalau begini gelagatnya , pemilu bakal di tunda , sampai pangran siap mengganti raja.",positif
"@hc_poirot Ada indikasi, target keos di rempang, hingga pemilu di tunda...bersiaplah.... #SaveRempangGalang",positif
@papa_loren sepertinya Rempang jadi alat oleh rezim konoha untuk bikin chaos selanjutnya darurat sipil dengan tujuan akhir tunda pemilu.,negatif
Cok ku tengok dulu ini siapa pemain aslinya.ku tengok ribut kali kelen copras capres ini. Kayak yg udah masuk pendaftaran aja. Gak tau kelen elite lagi grasa grusu kalo bisa di tunda pemilu ini Ok lah kuminta pemdapat kelen dulu. siapa capres yg kelen pilih ? RT LIKE KOMENT. Gass,positif
@Kopipait__78 Mereka ngajak perang dengan Umat Muslim. tujuannya agar pemilu di tunda.dan melanjutkan 3 periode kekejaman,negatif
@AnnaYellowHeart Dulu sih aroma2 tunda pemilu,negatif
@sangvetualank Itu dulunya pengiringan tunda pemilu atau tambah masa jabatan..,positif
"@Muslim_AntiPKI9 Hati2 jln masuk buat presiden ngeluarin Dekrit presiden Negara dlm keadaan darurat, dan pemilu di tunda.",negatif
"@PartaiSocmed Apakah di sengaja memanaskan situasi, agar ada bibit revolusi di tengah masyarakat, sehingga terjadilah caos, dengan dalih caos lalu pemilu di tunda.  Semoga tidak demikian...",positif
@hc_poirot Sepertinya mau bikin kondisi darurat di RI supaya ada alasan tunda pemilu dan lanjut 3 periode?,negatif
"@Nicho_Silalahi bagus dong perang, gk perlu tunda pemilu yg udh pasti kalah, darurat militer, perpanjang periode",negatif
"Jadi #Komando_ops_PSN Pak @jokowi sendiri, pdhl sisa Kl 12 bulan saja menjabat. Apa #Ops_BumiHangus_NKRI jelang Lengser ? Yg #Plan_B nya #DaruratSipil_P3_TundaPemilu?  Jahat sekali.#RencanaLicikNya? @kompascom @tempodotco @Puspen_TNI @Kepolisian_RI  https://t.co/e2JP0tNKyA",negatif
"@Boncel313 @KING_VADUKA Jadi solusi dari kalo terjadi tunda pemilu harus bagaimana dan kalo warga terusir harus bagaimana,,apa tetap mlongo saja..",negatif
"Jadi #Komando_ops_PSN Pak @jokowi sendiri, pdhl sisa Kl 12 bulan saja menjabat. Apa #Ops_BumiHangus_NKRI jelang Lengser ? Yg #Plan_B nya #DaruratSipil_P3_TundaPemilu?  Jahat sekali.#RencanaLicikNya? @kompascom @tempodotco @Puspen_TNI @Kepolisian_RI  https://t.co/e2JP0tNcJ2",negatif
@RamliRizal Atau negara sengaja di bikin caos agar pemilu di tunda.akan beda hasilnya klau memang itu niat rezim.,positif
"@KING_VADUKA Saya melihat ini strategi 2 mata pisau, jika rusuh meluas tak terkendali, negara darurat dan tunda pemilu, jika berhasil mengusir warga, dianggap sukses dimata investor dan vee gede",negatif
@Stev3n_Peg3l Memancing agar pemilu di tunda dgn cara kekerasan,negatif
@Obay_Kusut1981 @JhoniJonathan1 apa ini salah satu trik untuk pemilu agar di tunda ?...,negatif
"@MariaAlcaff APAKAH di balik ini semua, ada misi yg tersembunyi agar terjadi caos..?, lalu pemilu di tunda..?, sesuai dgn komentar panglima Jika masa ada 1000 kita kirim TNI 1000 utk melintirnya"", apakah demi bela investor, lalu masyarakat di anggap musuh",negatif
@tvOneNews Jgn sampe jadi alasan tunda pemilu,negatif
@msaid_didu Apa sengaja biar rusuh ???  *Tunda pemilu,negatif
@Naz_lira Atau rejim ini sengaja ingin membuat chaos negri agr ada alasan pemilu di tunda?!,negatif
@bloggoblok @Humairah_922 Sengaja d desain biar ribut pemilu d tunda dan si raja berkuasa lebih lama lg sampe mati kayak fir'aun..ð¡,negatif
@lafkimingyu @WorldwideCarats @wwcarats_kr @pledis17_STAFF @pledis_17 @pledis_17jp kyaknya krn mau pemilu deh makanya tunda dulu :(,positif
@dapitnih Padahal sebelumnya kan Mbacod tunda pemilu ð,negatif
"@papa_loren Ketum sampe aleg golkar minta pemilu ditunda, yakin suaranya turun solusinya tunda pemilu spy tetap jd menteri dan anggota dewan",negatif
@papa_loren Maaf yg harus dipertahankan dari Rezim ini apa ya sampai2 pemilu 2024 di tunda ?? jangan2 mencurigakan kalau wakil Garong berbicara begini? Ada Konsipirasi Politik Besar ini !!,negatif
"@totopethul2 @blank0429 @ShamsiAli2 Haduh, ga usah bicara tanggung jawab, muka-muka jawir kayak si Joko mana faham yg namanya tanggung jawab.  Setuju, tunda saja pemilu. Serang istana, bubarkan sekalian negara ini.  Pecah aja jd 5 negara.  Masing2 pulau u",negatif
@kurusetra91 bisa jd...msh ada aj yg teriak tunda pemiluð,negatif
@totopethul2 @blank0429 @ShamsiAli2 Mungkin ada 2 pilihan resiko.. tunda pemilu atau pemakzulan!.,negatif
"@blank0429 @ShamsiAli2 Ketika ini terus dipaksakan , polisi menambah pasukan, presidenpun enggan bertanggungjawab langsung dan merasa ini hal yg kecil, maka sesungguhnya jika terjadi chaos maka bisa dijadikan alasan perpanjangan masa jabatan atau tunda pe",negatif
@EdiArif96983478 @Affan79992133 Argimen receh. Apa2 tunda pemilu.,positif
@tempodotco Blunder kan skrg pud @mohmahfudmd  Lagian kau kira melayu pendtg apa di negara ini?? Sana di tanah madura kau invest biar sklian kau disikat sma ttangga kau sendiri. Atau ini agenda biar pemilu tunda?,negatif
"@yaniarsim @bpbatam Apkah sengaja ini dipaksakan saat ini?? Negara ini akan rusuh kalau pemerintah terus memaksakan kehendak di pulau rempang, semoga tidak jadi alasan untuk tunda pemilu.",negatif
Jadi dah pemilu d tunda,negatif
"@OposisiCerdas Ehh..... jangan di bikin rame banget sampe di pusat, tpi slesekan ini dengan sebenarnya dan sesuai keadilan......  Klok dbawa ke Jakarta, ada ksempatan Perpu tunda Pemilu atau malah jadi 3 Periode....  itu harapan regime...",positif
Gak ada kata lelah meniti jalan berliku untuk #TigaPeriode dan sekurangnya #TundaPemilu,negatif
"@one_woo_three itu kan pemilu presiden cuy, pasti indo hectic bgt buat ngurusin itu. mknya klo ada acara semacam konser dll paling di tunda dl sampe pemilu selesai",negatif
@CNNIndonesia Bukankah itu rencana kalian utk tunda pemilu?,negatif
negara sengaja  dibikin kacau agar tunda pemilu 2024.. Jokowi mau lanjut utk penuhi negeri ini dengan investasi cina...kita rakyat pemilik kedaulatan negeri ini akan dilibas abis... AYO BANGKIT LAWAAAANNN  wahai prajurit TNI kalian bela cina atau rakyat hah...??,negatif
@Malika6027 Apakan ini nantinya alasan pemilu d tunda,negatif
@widodo_sigid @Migran_TV_7777 @Tan_Mar3M @jokowi Klu ini terjadi dimana mana maka akan jadi alasan TUNDA PEMILU,negatif
"@Been4Q59 Semua org dibikin panas, situasi makin tidak terkendali, minta tunda pemilu.  bgitu kiraÂ² jalan ceritanya.   Hahahahahaha",negatif
"@husnial_pardi @Onl1Jb Kalau pemilu d tunda, seluruh warga indonesia akan megamuk..",positif
@Pinokiotukangk1 @Humairah_922 Pemicu utk tunda pemilu kayaknya ini,positif
@Humairah_922 seharusnya pemerintah bisa mengatasi bukan masarat di adu dengan aparat jikalau ini dibiarkan terus inginnya pemilu di tunda,negatif
"@never_alonely @doremi_mitsuo Knp pemerintah pusat tidak hadir untuk menyelesaikan masalah rakyat nya,knp terjadi pembiaran mukinkah sengaja masalah ini dibiarkan untuk agenda tunda pemilu,mudahan tidak berkepanjangan sampai ada korban tewas. Amin",negatif
@Tan_Mar3M @jokowi Sdh jlas2 ada penggusuran atau klaim Mahfud itu pengosongan skrang ada lagi alasan tunda pemilu..apa wsrga tanah remoang berpikir sampai kesitu?..tp yg namanya politik apalgi prilaku rezim dugaan tuk mnunda pemilu bs aja ada?..nmum rsny,negatif
@Fadlipenyair @jokowi Sengaja biar ada alasan tunda pemilu.. kegentingan yg memaksa,negatif
